Date	Air Temp Max(ºC)	Air Temp Min(ºC)	Air Temp Avg(ºC)	WindSp (km/day)	
1/1/2009	28.0	18.0	26.4	667	
1/2/2009	29.0	13.0	24.8	342	
1/3/2009	32.0	21.0	29.1	436	
1/4/2009	33.0	22.0	28.7	538	
1/5/2009	34.0	15.0	28.7	391	
1/6/2009	33.0	20.0	29.8	307	
1/7/2009	32.0	16.0	26.2	204	
1/8/2009	33.0	29.0	31.0	231	
1/9/2009	33.0	24.0	30.0	440	
1/10/2009	32.0	20.0	27.7	280	
1/11/2009	32.0	18.0	26.9	253	
1/12/2009	32.0	16.0	27.4	289	
1/13/2009	34.0	21.0	29.1	382	
1/14/2009	33.0	18.0	28.0	396	
1/15/2009	33.0	24.0	31.0	258	
1/16/2009	31.0	19.0	24.4	191	
1/17/2009	28.0	19.0	23.8	431	
1/18/2009	30.0	20.0	25.8	409	
1/19/2009	30.0	23.0	27.3	462	
1/20/2009	30.0	18.0	26.3	209	
1/21/2009	30.0	19.0	27.0	285	
1/22/2009	26.0	19.0	23.5	138	
1/23/2009	25.0	17.0	20.1	262	
1/24/2009	28.0	21.0	25.2	178	
1/25/2009	28.0	20.0	24.5	156	
1/26/2009	26.0	17.0	21.3	187	
1/27/2009	28.0	15.0	21.0	244	
1/28/2009	28.0	17.0	23.8	462	
1/29/2009	28.0	25.0	26.2	244	
1/30/2009	30.0	20.0	25.8	418	
1/31/2009	31.0	17.0	26.6	329	
2/1/2009	29.0	20.0	26.2	227	
2/2/2009	26.0	21.0	22.3	89	
2/3/2009	23.0	18.0	19.8	218	
2/4/2009	27.0	20.0	24.1	382	
2/5/2009	27.0	17.0	23.7	378	
2/6/2009	25.0	18.0	22.4	484	
2/7/2009	27.0	18.0	22.6	480	
2/8/2009	27.0	16.0	22.4	253	
2/9/2009	27.0	18.0	21.3	280	
2/10/2009	26.0	17.0	20.6	227	
2/11/2009	26.0	17.0	21.5	329	
2/12/2009	24.0	16.0	20.2	311	
2/13/2009	23.0	16.0	19.3	249	
2/14/2009	23.0	16.0	19.3	249	
2/15/2009	23.0	16.0	19.3	249	
2/16/2009	23.0	16.0	19.3	249	
2/17/2009	26.0	18.0	22.9	333	
2/18/2009	25.0	16.0	20.7	164	
2/19/2009	26.0	19.0	22.9	244	
2/20/2009	25.0	17.0	20.9	289	
2/21/2009	24.0	17.0	20.2	236	
2/22/2009	21.0	18.0	19.4	222	
2/23/2009	23.0	16.0	18.9	293	
2/24/2009	25.0	18.0	21.6	329	
2/25/2009	24.0	17.0	21.3	218	
2/26/2009	27.0	17.0	23.7	316	
2/27/2009	26.0	17.0	22.3	200	
2/28/2009	22.0	16.0	19.8	133	
3/1/2009	28.0	18.0	24.4	267	
3/2/2009	27.0	19.0	23.8	302	
3/3/2009	23.0	16.0	18.9	267	
3/4/2009	24.0	16.0	20.7	302	
3/5/2009	24.0	17.0	21.0	373	
3/6/2009	24.0	18.0	21.8	476	
3/7/2009	23.0	15.0	20.8	231	
3/8/2009	23.0	15.0	20.8	231	
3/9/2009	23.0	15.0	20.3	262	
3/10/2009	22.0	18.0	19.3	164	
3/11/2009	27.0	13.0	22.5	280	
3/12/2009	26.0	17.0	24.1	338	
3/13/2009	27.0	14.0	22.3	227	
3/14/2009	28.0	16.0	22.3	280	
3/15/2009	27.0	15.0	23.3	316	
3/16/2009	28.0	14.0	23.9	231	
3/17/2009	28.0	17.0	23.7	169	
3/18/2009	27.0	16.0	24.0	276	
3/19/2009	27.0	5.0	20.8	293	
3/20/2009	26.0	14.0	22.7	369	
3/21/2009	27.0	12.0	21.9	227	
3/22/2009	27.0	12.0	21.9	227	
3/23/2009	27.0	12.0	22.7	249	
3/24/2009	27.0	16.0	23.2	227	
3/25/2009	26.0	16.0	22.8	147	
3/26/2009	28.0	9.0	22.7	187	
3/27/2009	27.0	10.0	21.9	244	
3/28/2009	28.0	12.0	23.9	289	
3/29/2009	28.0	14.0	24.3	480	
3/30/2009	27.0	14.0	23.4	391	
3/31/2009	27.0	10.0	21.4	316	
4/1/2009	29.0	16.0	25.4	311	
4/2/2009	27.0	14.0	23.5	387	
4/3/2009	27.0	16.0	23.2	378	
4/4/2009	26.0	24.0	25.3	333	
4/5/2009	27.0	17.0	24.1	191	
4/6/2009	28.0	15.0	24.0	227	
4/7/2009	27.0	15.0	22.5	351	
4/8/2009	26.0	11.0	22.1	231	
4/9/2009	26.0	11.0	22.1	231	
4/10/2009	27.0	13.0	23.0	373	
4/11/2009	26.0	17.0	23.8	333	
4/12/2009	26.0	13.0	22.0	360	
4/13/2009	27.0	12.0	22.8	378	
4/14/2009	28.0	12.0	23.6	271	
4/15/2009	28.0	12.0	20.6	182	
4/16/2009	27.0	10.0	17.7	236	
4/17/2009	26.0	9.0	17.5	169	
4/18/2009	26.0	8.0	17.9	160	
4/19/2009	28.0	12.0	20.1	182	
4/20/2009	28.0	14.0	19.9	222	
4/21/2009	27.0	13.0	19.6	222	
4/22/2009	25.0	11.0	17.5	338	
4/23/2009	22.0	9.0	14.6	196	
4/24/2009	24.0	8.0	14.9	280	
4/25/2009	25.0	6.0	15.6	253	
4/26/2009	26.0	8.0	17.4	227	
4/27/2009	27.0	7.0	18.2	258	
4/28/2009	27.0	9.0	18.6	249	
4/29/2009	26.0	9.0	17.9	285	
4/30/2009	26.0	11.0	19.5	298	
5/1/2009	26.0	8.0	16.8	285	
5/2/2009	24.0	6.0	14.4	209	
5/3/2009	24.0	5.0	14.4	262	
5/4/2009	25.0	3.0	14.2	249	
5/5/2009	26.0	5.0	13.5	218	
5/6/2009	26.0	7.0	15.7	244	
5/7/2009	25.0	9.0	17.7	258	
5/8/2009	25.0	6.0	16.8	187	
5/9/2009	26.0	8.0	16.2	209	
5/10/2009	26.0	8.0	15.8	218	
5/11/2009	25.0	7.0	16.0	258	
5/12/2009	26.0	7.0	16.2	244	
5/13/2009	23.0	10.0	15.9	271	
5/14/2009	21.0	9.0	14.1	244	
5/15/2009	23.0	8.0	15.0	231	
5/16/2009	22.0	3.0	12.4	262	
5/17/2009	24.0	0	12.1	191	
5/18/2009	25.0	3.0	13.4	213	
5/19/2009	25.0	5.0	14.8	156	
5/20/2009	25.0	8.0	15.9	173	
5/21/2009	25.0	7.0	14.9	209	
5/22/2009	24.0	7.0	15.1	169	
5/23/2009	23.0	8.0	14.9	191	
5/24/2009	23.0	8.0	13.9	178	
5/25/2009	25.0	9.0	16.4	204	
5/26/2009	24.0	8.0	15.6	289	
5/27/2009	23.0	7.0	14.3	204	
5/28/2009	23.0	5.0	13.9	204	
5/29/2009	23.0	4.0	12.4	285	
5/30/2009	23.0	3.0	12.6	262	
5/31/2009	24.0	5.0	13.8	236	
6/1/2009	24.0	5.0	14.8	231	
6/2/2009	24.0	4.0	13.8	249	
6/3/2009	25.0	8.0	18.2	276	
6/4/2009	9.0	5.0	6.5	147	
6/5/2009	9.0	5.0	6.5	147	
6/6/2009	7.0	5.0	5.8	200	
6/7/2009	22.0	10.0	15.6	360	
6/8/2009	10.0	7.0	8.2	573	
6/9/2009	10.0	7.0	8.2	573	
6/10/2009	19.0	4.0	12.4	209	
6/11/2009	20.0	2.0	10.7	244	
6/12/2009	23.0	2.0	12.3	276	
6/13/2009	22.0	4.0	12.1	289	
6/14/2009	24.0	5.0	14.1	244	
6/15/2009	25.0	6.0	14.8	271	
6/16/2009	23.0	4.0	13.1	271	
6/17/2009	24.0	2.0	13.9	302	
6/18/2009	22.0	7.0	13.7	253	
6/19/2009	22.0	8.0	14.8	271	
6/20/2009	22.0	6.0	13.8	267	
6/21/2009	23.0	6.0	13.8	333	
6/22/2009	18.0	0	10.0	396	
6/23/2009	18.0	-2.0	7.1	196	
6/24/2009	21.0	-2.0	8.5	173	
6/25/2009	23.0	-1.0	10.7	213	
6/26/2009	20.0	1.0	10.6	182	
6/27/2009	21.0	-1.0	9.0	182	
6/28/2009	21.0	0	10.1	182	
6/29/2009	20.0	5.0	11.8	196	
6/30/2009	20.0	2.0	12.2	209	
7/1/2009	19.0	4.0	12.2	240	
7/2/2009	19.0	3.0	10.3	196	
7/3/2009	19.0	2.0	12.1	240	
7/4/2009	19.0	3.0	11.4	222	
7/5/2009	18.0	4.0	11.2	209	
7/6/2009	19.0	3.0	10.8	271	
7/7/2009	19.0	6.0	11.8	333	
7/8/2009	20.0	6.0	11.9	347	
7/9/2009	19.0	2.0	10.3	240	
7/10/2009	19.0	3.0	10.4	280	
7/11/2009	16.0	1.0	8.3	253	
7/12/2009	18.0	1.0	8.3	191	
7/13/2009	19.0	-1.0	7.6	267	
7/14/2009	18.0	-3.0	7.3	253	
7/15/2009	17.0	-1.0	7.7	271	
7/16/2009	18.0	0	9.6	280	
7/17/2009	20.0	4.0	11.1	191	
7/18/2009	20.0	7.0	13.2	249	
7/19/2009	20.0	3.0	12.8	200	
7/20/2009	21.0	4.0	13.1	169	
7/21/2009	21.0	4.0	12.1	156	
7/22/2009	22.0	3.0	12.1	178	
7/23/2009	18.0	3.0	11.9	387	
7/24/2009	16.0	-1.0	6.9	213	
7/25/2009	17.0	-3.0	7.0	253	
7/26/2009	17.0	3.0	9.3	404	
7/27/2009	19.0	6.0	11.9	356	
7/28/2009	9.0	6.0	7.8	231	
4/20/2010	25.0	9.0	17.6	164	
4/21/2010	26.0	7.0	16.5	249	
4/22/2010	27.0	8.0	17.4	196	
4/23/2010	28.0	11.0	19.6	267	
4/24/2010	28.0	13.0	20.1	333	
4/25/2010	26.0	12.0	18.3	351	
4/26/2010	26.0	9.0	17.5	285	
4/27/2010	25.0	9.0	16.9	227	
4/28/2010	28.0	11.0	19.3	218	
4/29/2010	29.0	13.0	19.8	204	
4/30/2010	29.0	14.0	21.1	258	
5/1/2010	26.0	15.0	20.1	311	
5/2/2010	23.0	10.0	15.4	209	
5/3/2010	25.0	8.0	16.1	178	
5/4/2010	24.0	6.0	14.8	240	
5/5/2010	24.0	5.0	13.6	173	
5/6/2010	25.0	6.0	15.3	209	
5/7/2010	27.0	6.0	16.1	222	
5/8/2010	27.0	8.0	18.1	271	
5/9/2010	27.0	10.0	18.8	316	
5/10/2010	25.0	5.0	15.7	285	
5/11/2010	26.0	2.0	13.4	204	
5/12/2010	28.0	4.0	15.2	240	
5/13/2010	27.0	8.0	17.4	258	
5/14/2010	26.0	12.0	19.3	236	
5/15/2010	23.0	13.0	17.1	320	
5/16/2010	24.0	12.0	17.9	271	
5/17/2010	24.0	10.0	17.6	222	
5/18/2010	24.0	9.0	16.3	182	
5/19/2010	23.0	6.0	14.9	191	
5/20/2010	22.0	5.0	14.1	258	
5/21/2010	21.0	7.0	15.1	307	
5/22/2010	23.0	8.0	15.4	280	
5/23/2010	23.0	7.0	15.6	169	
5/24/2010	23.0	8.0	14.8	160	
5/25/2010	24.0	7.0	14.7	151	
5/26/2010	24.0	7.0	14.7	204	
5/27/2010	25.0	7.0	15.4	285	
5/28/2010	23.0	5.0	14.0	240	
5/29/2010	23.0	6.0	14.3	218	
5/30/2010	24.0	6.0	14.9	191	
5/31/2010	25.0	9.0	17.0	240	
6/1/2010	24.0	10.0	16.2	244	
6/2/2010	23.0	6.0	14.9	182	
6/3/2010	23.0	4.0	12.9	156	
6/4/2010	25.0	5.0	14.8	133	
6/5/2010	26.0	5.0	15.2	151	
6/6/2010	27.0	7.0	15.7	147	
6/7/2010	25.0	5.0	14.8	204	
6/8/2010	23.0	5.0	13.8	196	
6/9/2010	23.0	5.0	13.2	276	
6/10/2010	23.0	5.0	13.2	285	
6/11/2010	23.0	3.0	12.8	280	
6/12/2010	23.0	4.0	12.2	236	
6/13/2010	24.0	1.0	11.7	200	
6/14/2010	23.0	1.0	10.9	249	
6/15/2010	9.0	1.0	4.6	453	
5/2/2011	24.0	14.0	19.6	187	
5/3/2011	24.0	14.0	19.6	187	
5/4/2011	24.0	14.0	19.6	187	
5/5/2011	24.0	14.0	19.6	187	
5/6/2011	24.0	14.0	19.6	187	
5/7/2011	24.0	14.0	19.6	187	
5/8/2011	24.0	14.0	19.6	187	
5/9/2011	24.0	14.0	19.6	187	
5/10/2011	24.0	14.0	19.6	187	
5/11/2011	23.0	11.0	17.4	222	
5/12/2011	23.0	9.0	15.4	173	
5/13/2011	23.0	7.0	15.1	173	
5/14/2011	22.0	5.0	13.6	342	
5/15/2011	21.0	5.0	13.2	329	
5/16/2011	22.0	6.0	12.9	222	
5/17/2011	23.0	4.0	12.6	276	
5/18/2011	22.0	4.0	12.8	156	
5/19/2011	23.0	6.0	14.1	222	
5/20/2011	23.0	7.0	14.7	200	
5/21/2011	24.0	7.0	14.6	138	
5/22/2011	23.0	6.0	14.0	173	
5/23/2011	23.0	6.0	14.1	191	
5/24/2011	22.0	3.0	13.4	298	
5/25/2011	18.0	1.0	9.4	418	
5/26/2011	16.0	1.0	7.9	218	
5/27/2011	19.0	3.0	9.9	209	
5/28/2011	21.0	2.0	10.6	191	
5/29/2011	22.0	2.0	11.8	209	
5/30/2011	21.0	0	9.9	218	
5/31/2011	19.0	1.0	10.3	293	
6/1/2011	21.0	-1.0	8.8	253	
6/2/2011	22.0	-1.0	9.1	213	
6/3/2011	21.0	-1.0	9.1	182	
6/4/2011	21.0	1.0	10.6	178	
6/5/2011	23.0	6.0	13.7	204	
6/6/2011	22.0	5.0	13.7	298	
6/7/2011	10.0	-2.0	4.4	311	
6/8/2011	17.0	-4.0	5.9	147	
6/9/2011	21.0	-1.0	9.9	196	
6/10/2011	21.0	0	9.7	222	
6/11/2011	21.0	1.0	10.4	249	
6/12/2011	23.0	2.0	11.9	271	
6/13/2011	24.0	5.0	13.7	236	
6/14/2011	22.0	4.0	13.1	258	
6/15/2011	22.0	4.0	12.4	253	
6/16/2011	23.0	2.0	11.2	209	
6/17/2011	24.0	1.0	11.6	213	
6/18/2011	23.0	3.0	12.4	253	
6/19/2011	23.0	5.0	13.3	111	
6/20/2011	23.0	4.0	13.3	142	
6/21/2011	23.0	5.0	12.3	151	
6/22/2011	22.0	3.0	12.1	173	
6/23/2011	21.0	-1.0	10.9	231	
6/24/2011	18.0	-2.0	7.9	240	
6/25/2011	19.0	-4.0	7.1	236	
6/26/2011	21.0	-1.0	8.6	204	
6/27/2011	20.0	-2.0	7.8	196	
6/28/2011	20.0	-3.0	8.4	227	
6/29/2011	20.0	-1.0	8.4	227	
6/30/2011	21.0	0	10.4	227	
7/1/2011	22.0	0	10.6	196	
7/2/2011	22.0	1.0	10.9	249	
7/3/2011	21.0	-1.0	9.0	227	
7/4/2011	21.0	0	9.2	262	
7/5/2011	16.0	2.0	8.7	360	
7/6/2011	17.0	1.0	8.7	276	
7/7/2011	22.0	4.0	11.2	307	
7/8/2011	21.0	3.0	10.4	191	
7/9/2011	20.0	3.0	10.6	196	
7/10/2011	19.0	6.0	12.2	267	
7/11/2011	19.0	7.0	12.0	222	
7/12/2011	18.0	6.0	11.4	200	
7/13/2011	18.0	5.0	11.5	129	
7/14/2011	19.0	3.0	10.9	169	
7/15/2011	19.0	3.0	11.4	173	
7/16/2011	21.0	3.0	11.9	142	
7/17/2011	21.0	1.0	11.1	169	
7/18/2011	22.0	1.0	11.4	156	
7/19/2011	22.0	1.0	10.7	151	
7/20/2011	23.0	1.0	12.3	178	
7/21/2011	23.0	7.0	15.5	329	
7/22/2011	24.0	3.0	12.9	244	
7/23/2011	23.0	6.0	13.6	302	
7/24/2011	19.0	0	9.8	311	
7/25/2011	18.0	-2.0	7.8	289	
7/26/2011	20.0	-1.0	8.8	209	
7/27/2011	21.0	0	10.5	262	
7/28/2011	19.0	3.0	9.0	271	
7/29/2011	19.0	-2.0	9.5	240	
7/30/2011	20.0	-1.0	9.3	271	
7/31/2011	21.0	6.0	12.2	302	
8/1/2011	22.0	5.0	12.3	231	
8/2/2011	22.0	4.0	12.3	196	
8/3/2011	23.0	3.0	12.6	169	
8/4/2011	24.0	4.0	13.9	262	
8/5/2011	23.0	6.0	12.3	244	
8/6/2011	21.0	2.0	11.3	218	
8/7/2011	24.0	4.0	14.2	156	
8/8/2011	25.0	5.0	14.7	156	
8/9/2011	26.0	9.0	17.4	182	
8/10/2011	26.0	9.0	18.2	231	
8/11/2011	27.0	8.0	16.4	178	
8/12/2011	25.0	6.0	15.1	218	
8/13/2011	25.0	6.0	15.6	267	
8/14/2011	22.0	3.0	13.2	227	
8/15/2011	23.0	3.0	14.0	200	
8/16/2011	24.0	10.0	15.8	240	
8/17/2011	22.0	8.0	14.1	236	
8/18/2011	23.0	6.0	15.1	285	
8/19/2011	24.0	5.0	13.4	249	
8/20/2011	25.0	4.0	14.3	302	
8/21/2011	24.0	1.0	12.9	347	
8/22/2011	22.0	0	9.3	409	
8/23/2011	18.0	-1.0	7.9	213	
8/24/2011	29.0	1.0	14.1	187	
8/25/2011	30.0	4.0	17.7	196	
8/26/2011	30.0	7.0	19.6	236	
8/27/2011	29.0	10.0	20.1	244	
8/28/2011	29.0	12.0	20.6	240	
8/29/2011	29.0	12.0	19.9	164	
8/30/2011	28.0	10.0	18.4	160	
8/31/2011	28.0	8.0	18.2	102	
9/1/2011	28.0	9.0	19.1	151	
9/2/2011	28.0	11.0	19.9	253	
9/3/2011	29.0	7.0	18.7	151	
9/4/2011	29.0	7.0	18.6	173	
9/5/2011	28.0	8.0	19.3	156	
9/6/2011	29.0	9.0	20.1	142	
9/7/2011	29.0	9.0	19.3	151	
9/8/2011	29.0	8.0	19.1	124	
9/9/2011	29.0	10.0	19.9	204	
9/10/2011	29.0	10.0	19.7	191	
9/11/2011	29.0	9.0	20.4	222	
9/12/2011	28.0	8.0	18.2	276	
9/13/2011	25.0	8.0	16.2	258	
9/14/2011	28.0	5.0	17.3	169	
9/15/2011	30.0	8.0	19.6	253	
9/16/2011	27.0	12.0	20.0	258	
9/17/2011	30.0	11.0	20.4	116	
9/18/2011	29.0	9.0	20.7	200	
9/19/2011	30.0	12.0	22.8	258	
9/20/2011	30.0	5.0	18.4	218	
9/21/2011	30.0	11.0	21.8	338	
9/22/2011	29.0	16.0	22.1	351	
9/23/2011	29.0	12.0	19.1	391	
9/24/2011	31.0	15.0	22.4	182	
9/25/2011	28.0	15.0	22.3	222	
9/26/2011	30.0	13.0	21.3	298	
9/27/2011	29.0	14.0	20.9	191	
9/28/2011	28.0	16.0	19.8	285	
9/29/2011	26.0	12.0	17.8	240	
9/30/2011	29.0	10.0	19.9	204	
10/1/2011	28.0	7.0	17.9	307	
10/2/2011	26.0	5.0	16.3	222	
10/3/2011	25.0	9.0	16.5	378	
10/4/2011	26.0	7.0	17.9	151	
10/5/2011	27.0	10.0	19.6	276	
10/6/2011	28.0	16.0	21.3	391	
10/7/2011	28.0	13.0	21.3	289	
10/8/2011	28.0	10.0	20.3	218	
10/9/2011	28.0	9.0	19.6	227	
10/10/2011	28.0	8.0	19.7	218	
10/11/2011	28.0	10.0	20.6	169	
10/12/2011	30.0	10.0	20.7	209	
10/13/2011	30.0	11.0	21.6	244	
10/14/2011	31.0	10.0	21.4	236	
10/15/2011	31.0	10.0	21.7	218	
10/16/2011	32.0	15.0	23.7	271	
10/17/2011	31.0	12.0	22.1	276	
10/18/2011	28.0	9.0	18.1	342	
10/19/2011	25.0	7.0	15.0	227	
10/20/2011	27.0	7.0	16.6	231	
10/21/2011	30.0	11.0	21.4	267	
10/22/2011	33.0	10.0	22.9	209	
10/23/2011	34.0	20.0	26.6	324	
10/24/2011	33.0	20.0	25.8	320	
10/25/2011	33.0	18.0	24.4	342	
10/26/2011	27.0	15.0	20.2	142	
10/27/2011	26.0	12.0	18.7	196	
10/28/2011	28.0	8.0	18.8	231	
10/29/2011	28.0	11.0	19.9	271	
10/30/2011	26.0	9.0	17.9	227	
10/31/2011	28.0	7.0	19.2	289	
11/1/2011	30.0	13.0	21.1	382	
11/2/2011	31.0	15.0	22.8	289	
11/3/2011	32.0	14.0	24.1	316	
11/4/2011	24.0	7.0	17.1	200	
11/5/2011	28.0	4.0	17.7	285	
11/6/2011	30.0	10.0	20.3	204	
11/7/2011	32.0	10.0	23.0	267	
11/8/2011	34.0	12.0	24.8	236	
11/9/2011	32.0	17.0	24.9	191	
11/10/2011	33.0	16.0	24.8	289	
11/11/2011	31.0	13.0	22.7	213	
11/12/2011	32.0	16.0	24.4	271	
11/13/2011	32.0	13.0	23.2	347	
11/14/2011	32.0	13.0	22.3	347	
11/15/2011	32.0	9.0	21.9	182	
11/16/2011	34.0	14.0	25.1	227	
11/17/2011	32.0	18.0	25.1	204	
11/18/2011	28.0	19.0	22.6	236	
11/19/2011	27.0	16.0	21.2	196	
11/20/2011	30.0	16.0	22.4	227	
11/21/2011	29.0	17.0	22.4	307	
11/22/2011	20.0	15.0	17.7	133	
11/23/2011					
11/24/2011					
11/25/2011					
11/26/2011					
11/27/2011					
11/28/2011					
11/29/2011					
11/30/2011					
12/1/2011					
12/2/2011					
12/3/2011					
12/4/2011					
12/5/2011					
12/6/2011					
12/7/2011					
12/8/2011					
12/9/2011					
12/10/2011					
12/11/2011					
12/12/2011					
12/13/2011					
12/14/2011					
12/15/2011					
12/16/2011					
12/17/2011					
12/18/2011					
12/19/2011					
12/20/2011					
12/21/2011					
12/22/2011					
12/23/2011					
12/24/2011					
12/25/2011					
12/26/2011					
12/27/2011					
12/28/2011					
12/29/2011					
12/30/2011					
12/31/2011					
1/1/2012					
1/2/2012					
1/3/2012					
1/4/2012					
1/5/2012					
1/6/2012					
1/7/2012					
1/8/2012					
1/9/2012					
1/10/2012					
1/11/2012					
1/12/2012					
1/13/2012					
1/14/2012					
1/15/2012					
1/16/2012					
1/17/2012					
1/18/2012					
1/19/2012					
1/20/2012					
1/21/2012					
1/22/2012					
1/23/2012					
1/24/2012					
1/25/2012					
1/26/2012					
1/27/2012					
1/28/2012					
1/29/2012					
1/30/2012					
1/31/2012					
2/1/2012					
2/2/2012					
2/3/2012					
2/4/2012					
2/5/2012					
2/6/2012					
2/7/2012					
2/8/2012					
2/9/2012					
2/10/2012					
2/11/2012					
2/12/2012					
2/13/2012					
2/14/2012					
2/15/2012					
2/16/2012					
2/17/2012					
2/18/2012					
2/19/2012					
2/20/2012					
2/21/2012					
2/22/2012					
2/23/2012					
2/24/2012					
2/25/2012					
2/26/2012					
2/27/2012					
2/28/2012					
2/29/2012					
3/1/2012	27.0	20.0	23.0	196	
3/2/2012					
3/3/2012					
3/4/2012					
3/5/2012					
3/6/2012					
3/7/2012					
3/8/2012					
3/9/2012					
3/10/2012					
3/11/2012					
3/12/2012					
3/13/2012					
3/14/2012	22.0	18.0	19.8	285	
3/15/2012	22.0	18.0	19.8	285	
3/16/2012	22.0	18.0	19.8	285	
3/17/2012	22.0	18.0	19.8	285	
3/18/2012	22.0	18.0	19.8	285	
3/19/2012	22.0	18.0	19.8	285	
3/20/2012	22.0	18.0	19.8	285	
3/21/2012	28.0	17.0	21.8	324	
3/22/2012	27.0	21.0	24.0	182	
3/23/2012	25.0	21.0	23.0	76	
3/24/2012	27.0	25.0	26.2	213	
3/25/2012	26.0	23.0	24.8	316	
3/26/2012	22.0	18.0	19.5	182	
3/27/2012	22.0	18.0	19.5	182	
3/28/2012	23.0	10.0	19.8	276	
3/29/2012	25.0	12.0	21.3	213	
3/30/2012	26.0	12.0	21.4	293	
3/31/2012	26.0	12.0	21.4	293	
4/1/2012	24.0	10.0	17.8	262	
4/2/2012	25.0	11.0	20.1	231	
4/3/2012	26.0	8.0	20.6	151	
4/4/2012	25.0	13.0	20.5	138	
4/5/2012	25.0	11.0	21.2	240	
4/6/2012	25.0	15.0	21.3	271	
4/7/2012	25.0	12.0	20.9	351	
4/8/2012	24.0	17.0	22.1	293	
4/9/2012	27.0	11.0	22.2	196	
4/10/2012	25.0	12.0	20.8	280	
4/11/2012	28.0	9.0	20.7	196	
4/12/2012	26.0	13.0	22.5	222	
4/13/2012	26.0	16.0	22.2	289	
4/14/2012	23.0	15.0	18.2	338	
4/15/2012	25.0	11.0	19.8	262	
4/16/2012	26.0	17.0	21.8	436	
4/17/2012	22.0	13.0	18.6	289	
4/18/2012	26.0	15.0	22.7	298	
4/19/2012	26.0	12.0	22.4	196	
4/20/2012	25.0	10.0	21.2	218	
4/21/2012	22.0	13.0	18.8	360	
4/22/2012	23.0	7.0	19.0	267	
4/23/2012	25.0	4.0	19.2	280	
4/24/2012	28.0	15.0	22.8	413	
4/25/2012	26.0	15.0	22.2	453	
4/26/2012	26.0	11.0	21.1	356	
4/27/2012	26.0	16.0	21.0	231	
4/28/2012	27.0	15.0	23.7	333	
4/29/2012	28.0	10.0	23.2	253	
4/30/2012	27.0	10.0	22.7	280	
5/1/2012	27.0	17.0	24.2	164	
5/2/2012	28.0	11.0	22.9	280	
5/3/2012	28.0	10.0	23.7	138	
5/4/2012	29.0	10.0	23.0	173	
5/5/2012	29.0	12.0	24.0	182	
5/6/2012	29.0	13.0	24.4	289	
5/7/2012	27.0	8.0	21.2	289	
5/8/2012	25.0	11.0	20.8	231	
5/9/2012	24.0	12.0	20.3	191	
5/10/2012	24.0	9.0	19.8	298	
5/11/2012	24.0	9.0	20.1	347	
5/12/2012	25.0	8.0	20.8	213	
5/13/2012	24.0	7.0	18.6	213	
5/14/2012	24.0	8.0	19.2	231	
5/15/2012	25.0	7.0	19.2	231	
5/16/2012	24.0	8.0	18.2	191	
5/17/2012	24.0	7.0	19.3	116	
5/18/2012	24.0	8.0	19.6	236	
5/19/2012	25.0	6.0	20.0	244	
5/20/2012	24.0	5.0	19.8	240	
5/21/2012	36.0	8.0	20.2	289	
5/22/2012	24.0	6.0	19.2	222	
5/23/2012	25.0	6.0	18.4	285	
5/24/2012	25.0	7.0	20.0	280	
5/25/2012	24.0	4.0	16.7	253	
5/26/2012	24.0	8.0	16.2	156	
5/27/2012	25.0	6.0	18.5	213	
5/28/2012	23.0	6.0	18.3	209	
5/29/2012	23.0	5.0	18.5	236	
5/30/2012	23.0	6.0	17.7	187	
5/31/2012	23.0	7.0	18.2	285	
6/1/2012	21.0	8.0	17.2	227	
6/2/2012	20.0	9.0	16.4	467	
6/3/2012	21.0	2.0	16.2	378	
6/4/2012	23.0	2.0	15.8	396	
6/5/2012	20.0	4.0	16.0	240	
6/6/2012	23.0	3.0	16.6	289	
6/7/2012	22.0	2.0	16.6	262	
6/8/2012	20.0	0	13.0	351	
6/9/2012	20.0	0	13.0	351	
6/10/2012	20.0	0	13.0	351	
6/11/2012	20.0	-2.0	10.2	356	
