Date	Air Temp Max(ºC)	Air Temp Min(ºC)	Air Temp Avg(ºC)	WindSp (km/day)	
10/12/2006	23.0	11.0	15.1	240	
10/13/2006	21.0	11.0	14.4	351	
10/14/2006	21.0	12.0	14.6	285	
10/15/2006	25.0	12.0	16.9	533	
10/16/2006	22.0	12.0	16.8	573	
10/17/2006	23.0	12.0	17.2	805	
10/18/2006	24.0	11.0	16.1	271	
10/19/2006	21.0	12.0	14.8	253	
10/20/2006	23.0	12.0	16.6	471	
10/21/2006	28.0	13.0	18.5	573	
10/22/2006	27.0	11.0	18.7	462	
10/23/2006	30.0	12.0	24.2	680	
10/24/2006	25.0	12.0	17.9	653	
10/25/2006	22.0	15.0	18.3	845	
10/26/2006	26.0	14.0	18.9	845	
10/27/2006	23.0	12.0	16.7	316	
10/28/2006	22.0	12.0	15.9	360	
10/29/2006	24.0	13.0	17.1	578	
10/30/2006	21.0	12.0	16.2	622	
10/31/2006	22.0	13.0	15.9	653	
11/1/2006	20.0	12.0	16.0	671	
11/2/2006	20.0	11.0	15.6	484	
11/3/2006	22.0	11.0	16.5	653	
11/4/2006	23.0	11.0	17.1	778	
11/5/2006	30.0	14.0	21.2	596	
11/6/2006	42.0	26.0	33.3	702	
11/7/2006	33.0	20.0	24.9	280	
11/8/2006	26.0	12.0	16.7	285	
11/9/2006	26.0	12.0	18.2	218	
11/10/2006	34.0	11.0	21.2	280	
11/11/2006	29.0	14.0	19.1	489	
11/12/2006	23.0	13.0	17.4	684	
11/13/2006	24.0	14.0	18.4	542	
11/14/2006	22.0	13.0	17.9	302	
11/15/2006	24.0	15.0	18.5	725	
11/16/2006	22.0	14.0	17.7	978	
11/17/2006	23.0	14.0	18.9	1053	
11/18/2006	23.0	14.0	17.9	742	
11/19/2006	23.0	14.0	17.8	298	
11/20/2006	24.0	15.0	19.3	756	
11/21/2006	26.0	16.0	20.1	796	
11/22/2006	24.0	14.0	19.1	773	
11/23/2006	26.0	13.0	19.1	778	
11/24/2006	25.0	16.0	20.9	951	
11/25/2006	26.0	14.0	21.0	853	
11/26/2006	23.0	13.0	18.3	716	
11/27/2006	25.0	15.0	19.8	831	
11/28/2006	34.0	15.0	23.1	533	
11/29/2006	34.0	15.0	23.1	533	
11/30/2006	34.0	15.0	23.1	533	
