sam_id	ped_id	hz_tp	hz_bt	sand_tot	silt_tot	clay_tot	db_13b		w3cld	w15ad
sam_id	ped_id	hz_tp	hz_bt	sand_tot	silt_tot	clay_tot	db_13b		w3cld	w15ad
4003625	4000485	74	112	36.40000153	47.70000076	15.89999962	1.879999995	0.079999998	0.274480015	0.124079995
4003626	4000485	112	152	39.20000076	47.79999924	13	1.809999943	0.07	0.282359987	0.104979999
4003627	4000486	0	15	45.79999924	47	7.199999809	1.080000043	4.010000229	0.416880012	0.111240007
4003628	4000486	15	30	47.79999924	45.20000076	7	1.340000033	1.320000052	0.329640001	0.213060006
4003629	4000486	30	46	48.59999847	44.90000153	6.5	1.720000029	0.579999983	0.276920021	0.087719999
4003630	4000486	46	66	50.40000153	42.09999847	7.5	1.75999999	0.310000002	0.263999999	0.086240001
4003631	4000486	66	104	41.79999924	48.40000153	9.800000191	1.860000014	0.230000004	0.269699991	0.089280002
4003632	4000486	104	152	46.29999924	44.5	8.199999809	1.860000014	-9.9	0.277139992	0.07626
4003633	4000487	0	15	56.09999847	40.09999847	3.799999952	1.279999971	1.960000038	0.373760015	0.084479995
4003634	4000487	15	30	54.79999924	41.5	3.700000048	1.190000057	1.379999995	0.359380037	0.06188
4003635	4000487	30	46	55.09999847	41.79999924	3.099999905	1.159999967	1.059999943	0.354959995	0.053359997
4003636	4000487	46	56	76.19999695	21.89999962	1.899999976	1.220000029	0.879999995	0.230580002	0.046360001
4003637	4000487	56	69	66.09999847	31.89999962	2	0.899999976	0.870000005	0.249300003	0.038699999
4003638	4000487	69	89	81.40000153	16.60000038	2	1.120000005	0.569999993	0.227359995	0.029119998
4003639	4000487	89	109	74.19999695	23.20000076	2.599999905	1.070000052	0.800000012	0.329560012	0.034240004
4003640	4000487	109	135	86.40000153	11.80000019	1.799999952	1.309999943	0.349999994	0.186019987	0.028819999
4003641	4000487	135	152	86.30000305	11.69999981	2	1.279999971	0.389999986	0.261119992	0.023039998
4003642	4000488	0	18	56.70000076	40.09999847	3.200000048	1.279999971	2.140000105	0.258560002	0.079359993
4003643	4000488	18	30	54.90000153	42	3.099999905	1.299999952	1.639999986	0.217100009	0.066299997
4003645	4000488	36	56	68.40000153	29.60000038	2	1.360000014	0.680000007	0.133280009	0.034000002
4003646	4000488	56	76	62.29999924	37.40000153	0.300000012	1.379999995	0.180000007	0.064859994	0.01932
4003647	4000488	76	86	59.29999924	38.09999847	2.599999905	1.480000019	1.179999948	0.266400009	0.051800001
4003648	4000488	86	114	87.80000305	11.89999962	0.300000012	1.379999995	0.209999993	0.074519999	0.01794
4003649	4000488	114	160	87.90000153	11.80000019	0.300000012	1.320000052	0.150000006	0.063360006	0.015840001
4003650	4000488	160	178	81.69999695	18.10000038	0.200000003	1.379999995	0.140000001	0.100740001	0.01932
4003666	4000491	0	18	60.90000153	32.09999847	7	1.200000048	3.210000038	0.390000015	0.124799997
4003668	4000491	30	46	64.5	27.5	8	1.970000029	0.02	0.195029989	0.063040003
4003671	4000491	81	102	69.69999695	23.10000038	7.199999809	1.940000057	0.02	0.190120012	0.058200002
4003672	4000491	102	127	66.80000305	24.10000038	9.100000381	1.980000019	0.029999999	0.217800006	0.073260002
4003673	4000491	127	155	68.30000305	22.60000038	9.100000381	1.980000019	0.029999999	0.213840008	0.065339997
4003704	4000496	0	23	52.5	37	10.5	1.450000048	2.059999943	0.379900038	0.097149998
4003705	4000496	23	28	45.29999924	42.29999924	12.39999962	1.450000048	1.210000038	0.355250001	0.094250001
4003706	4000496	28	38	39.90000153	46.70000076	13.39999962	1.450000048	0.49000001	0.343650013	0.101500005
4003707	4000496	38	46	42.59999847	45.5	11.89999962	1.450000048	0.300000012	0.294349998	0.114550002
4003708	4000496	46	56	28.39999962	47.59999847	24	1.450000048	0.109999999	0.271150023	0.087000005
4003709	4000496	56	76	10.80000019	47.40000153	41.79999924	1.450000048	0.129999995	0.356700003	0.194299996
4003710	4000496	76	97	7.199999809	44.70000076	48.09999847	1.450000048	0.119999997	0.3741	0.237800002
4003711	4000496	97	114	6.599999905	46.90000153	46.5	1.450000048	0.119999997	0.395850003	0.237800002
4003713	4000497	0	18	72.09999847	23.79999924	4.099999905	1.029999971	3.420000076	0.381099999	0.087549999
4003714	4000497	18	23	71.80000305	26	2.200000048	1.120000005	2.519999981	0.315840006	0.067199998
4003715	4000497	23	28	71.09999847	25.70000076	3.200000048	0.819999993	3.519999981	0.4551	0.072979994
4003716	4000497	28	43	73.40000153	24.20000076	2.400000095	0.810000002	2.380000114	0.426059991	0.05184
4003717	4000497	43	51	72.69999695	25.5	1.799999952	1.039999962	1.279999971	0.306799978	0.036399998
4003718	4000497	51	74	78	20.70000076	1.299999952	1.74000001	0.140000001	0.18096	0.0174
4003719	4000497	74	102	77.5	21.60000038	0.899999976	1.860000014	0.039999999	0.111600004	0.01302
4003728	4000499	0	23	4.400000095	86.09999847	9.5	1.149999976	2.160000086	0.457699984	0.117299996
4003729	4000499	23	38	2.299999952	88.40000153	9.300000191	1.190000057	0.610000014	0.478380024	0.070210002
4003730	4000499	38	48	2.5	87.09999847	10.39999962	1.399999976	0.379999995	0.429800004	0.072799996
4003731	4000499	48	63	12	82.5	5.5	1.519999981	0.07	0.387600005	0.063839994
4003732	4000499	63	84	26.29999924	69.5	4.199999809	1.539999962	0.119999997	0.355740011	0.0539
4003733	4000499	84	10	43.59999847	53.40000153	3	1.620000005	0.119999997	0.349920005	0.050219998
4003735	4000500	0	30	11	80.19999695	8.800000191	1.24000001	1.769999981	0.472439975	0.102920003
4003737	4000500	36	46	6.5	84.40000153	9.100000381	1.159999967	1.00999999	0.495319992	0.070759997
4003738	4000500	46	56	9.600000381	81.40000153	9	1.179999948	0.550000012	0.446039975	0.062540002
4003739	4000500	56	66	6.900000095	82	11.10000038	1.24000001	0.460000008	0.452600002	0.06696
4003740	4000500	66	79	7.800000191	82	10.19999981	1.399999976	0.349999994	0.425599992	0.07
4003741	4000500	79	102	16.29999924	79	4.699999809	1.49000001	0.170000002	0.382930011	0.06109

